y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R,CL_PRESS_DOWN_2_START,CL_PRESS_DOWN_2_STOP,CL_PRESS_DOWN_3_START,CL_PRESS_DOWN_3_STOP,CL_PRESS_DOWN_START,CL_PRESS_DOWN_STOP,CL_PRESS_LOCK_START,CL_PRESS_LOCK_STOP,CL_SQUEEZE_ON_START,CL_SQUEEZE_ON_STOP,CL_STOP_PAUSE_2_START,CL_STOP_PAUSE_2_STOP,CL_STOP_PAUSE_START,CL_STOP_PAUSE_STOP,CL_UNLOCK_PRESS_START,CL_UNLOCK_PRESS_STOP,CURING_OFF_START,CURING_OFF_STOP,CURING_ON_START,CURING_ON_STOP,LO_BLADDER_PRESHAPING_START,LO_BLADDER_PRESHAPING_STOP,LO_BLADDER_VACUUM_START,LO_BLADDER_VACUUM_STOP,LO_LOADER_DOWN_START,LO_LOADER_DOWN_STOP,LO_LOADER_IN_PRESS_START,LO_LOADER_IN_PRESS_STOP,LO_LOADER_OUT_START,LO_LOADER_OUT_STOP,LO_LOADER_RELEASE_TIRE_START,LO_LOADER_RELEASE_TIRE_STOP,LO_LOADER_UP_START,LO_LOADER_UP_STOP,LO_PRESHAPING_START,LO_PRESHAPING_STOP,LO_TCR_DOWN_START,LO_TCR_DOWN_STOP,OP_PRESS_LOCKED_START,OP_PRESS_LOCKED_STOP,OP_PRESS_MOVEMENT_UP_1_START,OP_PRESS_MOVEMENT_UP_1_STOP,OP_PRESS_MOVEMENT_UP_2_START,OP_PRESS_MOVEMENT_UP_2_STOP,OP_PRESS_MOVEMENT_UP_3_START,OP_PRESS_MOVEMENT_UP_3_STOP,OP_PRESS_MOVEMENT_UP_START,OP_PRESS_MOVEMENT_UP_STOP,OP_PRESS_STOP_PAUSE_1_START,OP_PRESS_STOP_PAUSE_1_STOP,OP_PRESS_STOP_PAUSE_2_START,OP_PRESS_STOP_PAUSE_2_STOP,OP_PRESS_STOP_PAUSE_3_START,OP_PRESS_STOP_PAUSE_3_STOP,OP_SQUEEZE_OFF_START,OP_SQUEEZE_OFF_STOP,OP_UNLOCK_PRESS_START,OP_UNLOCK_PRESS_STOP,UN_CLOSE_ARMS_START,UN_CLOSE_ARMS_STOP,UN_LMR_TCR_VACUUM_START,UN_LMR_TCR_VACUUM_STOP,UN_OPEN_ARMS_START,UN_OPEN_ARMS_STOP,UN_SWING_IN_ARMS_START,UN_SWING_IN_ARMS_STOP,UN_SWING_POSITION_START,UN_SWING_POSITION_STOP,UN_TCR_UP_NO_SUV_START,UN_TCR_UP_NO_SUV_STOP,UN_TCR_UP_START,UN_TCR_UP_STOP,UN_UNLOADER_DOWN_START,UN_UNLOADER_DOWN_STOP,UN_UNLOADER_OUT_START,UN_UNLOADER_OUT_STOP,UN_UNLOADER_UP_START,UN_UNLOADER_UP_STOP,CL_PRESS_DOWN_2_START_L,CL_PRESS_DOWN_2_STOP_L,CL_PRESS_DOWN_3_START_L,CL_PRESS_DOWN_3_STOP_L,CL_PRESS_DOWN_START_L,CL_PRESS_DOWN_STOP_L,CL_PRESS_LOCK_START_L,CL_PRESS_LOCK_STOP_L,CL_SQUEEZE_ON_START_L,CL_SQUEEZE_ON_STOP_L,CL_STOP_PAUSE_2_START_L,CL_STOP_PAUSE_2_STOP_L,CL_STOP_PAUSE_START_L,CL_STOP_PAUSE_STOP_L,CL_UNLOCK_PRESS_START_L,CL_UNLOCK_PRESS_STOP_L,CURING_OFF_START_L,CURING_OFF_STOP_L,CURING_ON_START_L,CURING_ON_STOP_L,LO_BLADDER_PRESHAPING_START_L,LO_BLADDER_PRESHAPING_STOP_L,LO_BLADDER_VACUUM_START_L,LO_BLADDER_VACUUM_STOP_L,LO_LOADER_DOWN_START_L,LO_LOADER_DOWN_STOP_L,LO_LOADER_IN_PRESS_START_L,LO_LOADER_IN_PRESS_STOP_L,LO_LOADER_OUT_START_L,LO_LOADER_OUT_STOP_L,LO_LOADER_RELEASE_TIRE_START_L,LO_LOADER_RELEASE_TIRE_STOP_L,LO_LOADER_UP_START_L,LO_LOADER_UP_STOP_L,LO_PRESHAPING_START_L,LO_PRESHAPING_STOP_L,LO_TCR_DOWN_START_L,LO_TCR_DOWN_STOP_L,OP_PRESS_LOCKED_START_L,OP_PRESS_LOCKED_STOP_L,OP_PRESS_MOVEMENT_UP_1_START_L,OP_PRESS_MOVEMENT_UP_1_STOP_L,OP_PRESS_MOVEMENT_UP_2_START_L,OP_PRESS_MOVEMENT_UP_2_STOP_L,OP_PRESS_MOVEMENT_UP_3_START_L,OP_PRESS_MOVEMENT_UP_3_STOP_L,OP_PRESS_MOVEMENT_UP_START_L,OP_PRESS_MOVEMENT_UP_STOP_L,OP_PRESS_STOP_PAUSE_1_START_L,OP_PRESS_STOP_PAUSE_1_STOP_L,OP_PRESS_STOP_PAUSE_2_START_L,OP_PRESS_STOP_PAUSE_2_STOP_L,OP_PRESS_STOP_PAUSE_3_START_L,OP_PRESS_STOP_PAUSE_3_STOP_L,OP_SQUEEZE_OFF_START_L,OP_SQUEEZE_OFF_STOP_L,OP_UNLOCK_PRESS_START_L,OP_UNLOCK_PRESS_STOP_L,UN_CLOSE_ARMS_START_L,UN_CLOSE_ARMS_STOP_L,UN_LMR_TCR_VACUUM_START_L,UN_LMR_TCR_VACUUM_STOP_L,UN_OPEN_ARMS_START_L,UN_OPEN_ARMS_STOP_L,UN_SWING_IN_ARMS_START_L,UN_SWING_IN_ARMS_STOP_L,UN_SWING_POSITION_START_L,UN_SWING_POSITION_STOP_L,UN_TCR_UP_NO_SUV_START_L,UN_TCR_UP_NO_SUV_STOP_L,UN_TCR_UP_START_L,UN_TCR_UP_STOP_L,UN_UNLOADER_DOWN_START_L,UN_UNLOADER_DOWN_STOP_L,UN_UNLOADER_OUT_START_L,UN_UNLOADER_OUT_STOP_L,UN_UNLOADER_UP_START_L,UN_UNLOADER_UP_STOP_L,CL_PRESS_DOWN_2_START_R,CL_PRESS_DOWN_2_STOP_R,CL_PRESS_DOWN_3_START_R,CL_PRESS_DOWN_3_STOP_R,CL_PRESS_DOWN_START_R,CL_PRESS_DOWN_STOP_R,CL_PRESS_LOCK_START_R,CL_PRESS_LOCK_STOP_R,CL_SQUEEZE_ON_START_R,CL_SQUEEZE_ON_STOP_R,CL_STOP_PAUSE_2_START_R,CL_STOP_PAUSE_2_STOP_R,CL_STOP_PAUSE_START_R,CL_STOP_PAUSE_STOP_R,CL_UNLOCK_PRESS_START_R,CL_UNLOCK_PRESS_STOP_R,CURING_OFF_START_R,CURING_OFF_STOP_R,CURING_ON_START_R,CURING_ON_STOP_R,LO_BLADDER_PRESHAPING_START_R,LO_BLADDER_PRESHAPING_STOP_R,LO_BLADDER_VACUUM_START_R,LO_BLADDER_VACUUM_STOP_R,LO_LOADER_DOWN_START_R,LO_LOADER_DOWN_STOP_R,LO_LOADER_IN_PRESS_START_R,LO_LOADER_IN_PRESS_STOP_R,LO_LOADER_OUT_START_R,LO_LOADER_OUT_STOP_R,LO_LOADER_RELEASE_TIRE_START_R,LO_LOADER_RELEASE_TIRE_STOP_R,LO_LOADER_UP_START_R,LO_LOADER_UP_STOP_R,LO_PRESHAPING_START_R,LO_PRESHAPING_STOP_R,LO_TCR_DOWN_START_R,LO_TCR_DOWN_STOP_R,OP_PRESS_LOCKED_START_R,OP_PRESS_LOCKED_STOP_R,OP_PRESS_MOVEMENT_UP_1_START_R,OP_PRESS_MOVEMENT_UP_1_STOP_R,OP_PRESS_MOVEMENT_UP_2_START_R,OP_PRESS_MOVEMENT_UP_2_STOP_R,OP_PRESS_MOVEMENT_UP_3_START_R,OP_PRESS_MOVEMENT_UP_3_STOP_R,OP_PRESS_MOVEMENT_UP_START_R,OP_PRESS_MOVEMENT_UP_STOP_R,OP_PRESS_STOP_PAUSE_1_START_R,OP_PRESS_STOP_PAUSE_1_STOP_R,OP_PRESS_STOP_PAUSE_2_START_R,OP_PRESS_STOP_PAUSE_2_STOP_R,OP_PRESS_STOP_PAUSE_3_START_R,OP_PRESS_STOP_PAUSE_3_STOP_R,OP_SQUEEZE_OFF_START_R,OP_SQUEEZE_OFF_STOP_R,OP_UNLOCK_PRESS_START_R,OP_UNLOCK_PRESS_STOP_R,UN_CLOSE_ARMS_START_R,UN_CLOSE_ARMS_STOP_R,UN_LMR_TCR_VACUUM_START_R,UN_LMR_TCR_VACUUM_STOP_R,UN_OPEN_ARMS_START_R,UN_OPEN_ARMS_STOP_R,UN_SWING_IN_ARMS_START_R,UN_SWING_IN_ARMS_STOP_R,UN_SWING_POSITION_START_R,UN_SWING_POSITION_STOP_R,UN_TCR_UP_NO_SUV_START_R,UN_TCR_UP_NO_SUV_STOP_R,UN_TCR_UP_START_R,UN_TCR_UP_STOP_R,UN_UNLOADER_DOWN_START_R,UN_UNLOADER_DOWN_STOP_R,UN_UNLOADER_OUT_START_R,UN_UNLOADER_OUT_STOP_R,UN_UNLOADER_UP_START_R,UN_UNLOADER_UP_STOP_R
2025-10-22 12:00:00,6,3.0,3.0,18,9.0,9.0,19492.0,18379.0,3259.0,1,5,0,1.0,2.0,0.0,0.0,3.0,0.0,17,1,0,8.0,1.0,0.0,9.0,0.0,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,0,0,0,0,5,5,5,5,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2025-10-22 18:00:00,10,9.0,1.0,28,18.0,10.0,9117.0,9117.0,1222.0,1,9,0,0.0,9.0,0.0,1.0,0.0,0.0,26,2,0,17.0,1.0,0.0,9.0,1.0,0.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,0,0,0,0,10,10,10,10,10,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2025-11-22 00:00:00,11,0.0,11.0,11,0.0,11.0,12238.0,0.0,12238.0,0,11,0,0.0,0.0,0.0,0.0,11.0,0.0,11,0,0,0.0,0.0,0.0,11.0,0.0,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,0,11,11,0,0,11,11,11,11,0,11,11,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
2025-11-22 06:00:00,11,6.0,5.0,22,6.0,16.0,14757.0,14757.0,12834.0,2,9,0,1.0,5.0,0.0,1.0,4.0,0.0,20,2,0,5.0,1.0,0.0,15.0,1.0,0.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,9,11,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,8,6,4,4,0,0,9,9,9,9,6,4,4,0,0,9,9,9,9,8,8,9,8,8,8,8,8,9,9,8,8,8,8,8,8,8,9,8,8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
2025-11-22 12:00:00,36,18.0,18.0,58,24.0,34.0,21105.0,19778.0,21105.0,2,34,0,1.0,17.0,0.0,1.0,17.0,0.0,54,4,0,22.0,2.0,0.0,32.0,2.0,0.0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,21,17,17,0,0,34,34,34,34,21,17,17,0,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,4.0,17.0,17.0,0.0,0.0,17.0,17.0,17.0,17.0,4.0,17.0,17.0,0.0,0.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
2025-11-22 18:00:00,15,6.0,9.0,73,30.0,43.0,12448.0,7179.0,11606.0,0,15,0,0.0,6.0,0.0,0.0,9.0,0.0,69,4,0,28.0,2.0,0.0,41.0,2.0,0.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,15,13,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,15,6,9,9,0,0,15,15,15,15,6,9,9,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
2026-10-22 00:00:00,6,6.0,0.0,6,6.0,0.0,7365.0,7365.0,0.0,1,5,0,1.0,5.0,0.0,0.0,0.0,0.0,5,1,0,5.0,1.0,0.0,0.0,0.0,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,0,0,0,0,5,5,5,5,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-22 06:00:00,26,21.0,5.0,32,27.0,5.0,21013.0,20670.0,5494.0,2,24,0,1.0,20.0,0.0,1.0,4.0,0.0,29,3,0,25.0,2.0,0.0,4.0,1.0,0.0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,25,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,0,0,0,0,24,24,24,24,24,0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2026-10-22 12:00:00,32,14.0,18.0,64,41.0,23.0,21132.0,17868.0,20784.0,2,30,0,1.0,13.0,0.0,1.0,17.0,0.0,59,5,0,38.0,3.0,0.0,21.0,2.0,0.0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,32,32,30,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,32,0,0,0,0,31,32,32,32,32,0,0,0,0,32,32,32,32,31,31,32,31,31,31,31,31,32,32,31,31,31,31,31,31,30,30,31,30,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,13.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,0.0,0.0,0.0,0.0,13.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,13.0,13.0,14.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,18.0,17.0
2026-10-22 18:00:00,22,0.0,22.0,86,0.0,45.0,21537.0,0.0,21537.0,1,21,0,0.0,0.0,0.0,1.0,21.0,0.0,80,6,0,0.0,0.0,0.0,42.0,3.0,0.0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,0,0,0,0,20,20,20,20,20,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,20,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,20.0,21.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,20.0,21.0
