,Unnamed: 0,ddc_barcode,ddc_ipcode,ddc_mch_code,ddc_mch_side,ddc_ev_subcode,ddc_ev_timestamp,c_machine,month,y-m-day,event_time,time:_cluster_label
3339,385390,9439998402,41152,C102,L,LO_LOADER_RELEASE_TIRE_START,2022-11-25 15:46:58,True,11,22-11-25,0.0,0
3340,385401,9439998402,41152,C102,L,LO_LOADER_UP_STOP,2022-11-25 15:47:01,True,11,22-11-25,3.0,0
3341,385402,9439998402,41152,C102,L,LO_LOADER_OUT_START,2022-11-25 15:47:01,True,11,22-11-25,0.0,0
3342,385432,9439998402,41152,C102,L,LO_LOADER_OUT_STOP,2022-11-25 15:47:04,True,11,22-11-25,3.0,0
3343,385433,9439998402,41152,C102,L,CL_UNLOCK_PRESS_START,2022-11-25 15:47:04,True,11,22-11-25,0.0,0
3344,385440,9439998402,41152,C102,L,CL_UNLOCK_PRESS_STOP,2022-11-25 15:47:06,True,11,22-11-25,2.0,0
3345,385441,9439998402,41152,C102,L,CL_PRESS_DOWN_START,2022-11-25 15:47:06,True,11,22-11-25,0.0,0
3346,385451,9439998402,41152,C102,L,CL_STOP_PAUSE_STOP,2022-11-25 15:47:10,True,11,22-11-25,4.0,0
3347,385452,9439998402,41152,C102,L,CL_PRESS_DOWN_2_STOP,2022-11-25 15:47:10,True,11,22-11-25,0.0,0
3348,385453,9439998402,41152,C102,L,CL_PRESS_DOWN_STOP,2022-11-25 15:47:10,True,11,22-11-25,0.0,0
3349,385454,9439998402,41152,C102,L,CL_STOP_PAUSE_2_START,2022-11-25 15:47:10,True,11,22-11-25,0.0,0
3350,385455,9439998402,41152,C102,L,CL_STOP_PAUSE_START,2022-11-25 15:47:10,True,11,22-11-25,0.0,0
3351,385456,9439998402,41152,C102,L,CL_PRESS_DOWN_2_START,2022-11-25 15:47:10,True,11,22-11-25,0.0,0
3352,385514,9439998402,41152,C102,L,CL_STOP_PAUSE_2_STOP,2022-11-25 15:47:25,True,11,22-11-25,15.0,0
3353,385515,9439998402,41152,C102,L,CL_PRESS_DOWN_3_START,2022-11-25 15:47:25,True,11,22-11-25,0.0,0
3354,385586,9439998402,41152,C102,L,CL_PRESS_LOCK_STOP,2022-11-25 15:47:36,True,11,22-11-25,11.0,0
3355,385587,9439998402,41152,C102,L,CL_PRESS_DOWN_3_STOP,2022-11-25 15:47:36,True,11,22-11-25,0.0,0
3356,385588,9439998402,41152,C102,L,CL_SQUEEZE_ON_START,2022-11-25 15:47:36,True,11,22-11-25,0.0,0
3357,385589,9439998402,41152,C102,L,CL_PRESS_LOCK_START,2022-11-25 15:47:36,True,11,22-11-25,0.0,0
3358,385637,9439998402,41152,C102,L,CURING_ON_START,2022-11-25 15:47:51,True,11,22-11-25,15.0,0
3359,385638,9439998402,41152,C102,L,CL_SQUEEZE_ON_STOP,2022-11-25 15:47:51,True,11,22-11-25,0.0,0
3360,391644,9439998402,41152,C102,L,CURING_ON_STOP,2022-11-25 16:03:07,True,11,22-11-25,916.0,2
3361,391645,9439998402,41152,C102,L,CURING_OFF_START,2022-11-25 16:03:07,True,11,22-11-25,0.0,0
3362,391662,9439998402,41152,C102,L,OP_SQUEEZE_OFF_START,2022-11-25 16:03:10,True,11,22-11-25,3.0,0
3363,391663,9439998402,41152,C102,L,CURING_OFF_STOP,2022-11-25 16:03:10,True,11,22-11-25,0.0,0
3364,391708,9439998402,41152,C102,L,OP_SQUEEZE_OFF_STOP,2022-11-25 16:03:19,True,11,22-11-25,9.0,0
3365,391709,9439998402,41152,C102,L,OP_UNLOCK_PRESS_START,2022-11-25 16:03:19,True,11,22-11-25,0.0,0
3366,391726,9439998402,41152,C102,L,OP_UNLOCK_PRESS_STOP,2022-11-25 16:03:21,True,11,22-11-25,2.0,0
3367,391727,9439998402,41152,C102,L,OP_PRESS_MOVEMENT_UP_START,2022-11-25 16:03:21,True,11,22-11-25,0.0,0
3368,391740,9439998402,41152,C102,L,OP_PRESS_MOVEMENT_UP_STOP,2022-11-25 16:03:23,True,11,22-11-25,2.0,0
3369,391741,9439998402,41152,C102,L,OP_PRESS_STOP_PAUSE_1_START,2022-11-25 16:03:23,True,11,22-11-25,0.0,0
3370,391764,9439998402,41152,C102,L,OP_PRESS_STOP_PAUSE_1_STOP,2022-11-25 16:03:27,True,11,22-11-25,4.0,0
3371,391765,9439998402,41152,C102,L,OP_PRESS_MOVEMENT_UP_1_START,2022-11-25 16:03:27,True,11,22-11-25,0.0,0
3372,391779,9439998402,41152,C102,L,OP_PRESS_MOVEMENT_UP_1_STOP,2022-11-25 16:03:31,True,11,22-11-25,4.0,0
3373,391780,9439998402,41152,C102,L,OP_PRESS_STOP_PAUSE_2_START,2022-11-25 16:03:31,True,11,22-11-25,0.0,0
3374,391794,9439998402,41152,C102,L,OP_PRESS_STOP_PAUSE_2_STOP,2022-11-25 16:03:35,True,11,22-11-25,4.0,0
3375,391795,9439998402,41152,C102,L,OP_PRESS_MOVEMENT_UP_2_START,2022-11-25 16:03:35,True,11,22-11-25,0.0,0
3376,391818,9439998402,41152,C102,L,OP_PRESS_MOVEMENT_UP_2_STOP,2022-11-25 16:03:39,True,11,22-11-25,4.0,0
3377,391819,9439998402,41152,C102,L,OP_PRESS_STOP_PAUSE_3_START,2022-11-25 16:03:39,True,11,22-11-25,0.0,0
3378,391844,9439998402,41152,C102,L,OP_PRESS_STOP_PAUSE_3_STOP,2022-11-25 16:03:43,True,11,22-11-25,4.0,0
3379,391845,9439998402,41152,C102,L,OP_PRESS_MOVEMENT_UP_3_START,2022-11-25 16:03:43,True,11,22-11-25,0.0,0
3380,391903,9439998402,41152,C102,L,UN_LMR_UP_STOP,2022-11-25 16:03:53,True,11,22-11-25,10.0,0
3381,391904,9439998402,41152,C102,L,UN_LMR_UP_START,2022-11-25 16:03:53,True,11,22-11-25,0.0,0
3382,391905,9439998402,41152,C102,L,UN_FORK_IN_START,2022-11-25 16:03:53,True,11,22-11-25,0.0,0
3383,391919,9439998402,41152,C102,L,OP_PRESS_MOVEMENT_UP_3_STOP,2022-11-25 16:03:56,True,11,22-11-25,3.0,0
3384,391920,9439998402,41152,C102,L,OP_PRESS_LOCKED_STOP,2022-11-25 16:03:56,True,11,22-11-25,0.0,0
3385,391921,9439998402,41152,C102,L,OP_PRESS_LOCKED_START,2022-11-25 16:03:56,True,11,22-11-25,0.0,0
3386,391937,9439998402,41152,C102,L,UN_FORK_IN_STOP,2022-11-25 16:03:58,True,11,22-11-25,2.0,0
3387,391960,9439998402,41152,C102,L,UN_VACUUM_START,2022-11-25 16:04:01,True,11,22-11-25,3.0,0
3388,392053,9439998402,41152,C102,L,UN_VACUUM_STOP,2022-11-25 16:04:21,True,11,22-11-25,20.0,0
3389,392054,9439998402,41152,C102,L,UN_TCR_UP_LMR_DOWN_STOP,2022-11-25 16:04:21,True,11,22-11-25,0.0,0
3390,392055,9439998402,41152,C102,L,UN_TCR_UP_LMR_DOWN_START,2022-11-25 16:04:21,True,11,22-11-25,0.0,0
3391,392089,9439998402,41152,C102,L,UN_TCR_DOWN_START,2022-11-25 16:04:29,True,11,22-11-25,8.0,0
3392,392097,9439998402,41152,C102,L,UN_TCR_DOWN_STOP,2022-11-25 16:04:32,True,11,22-11-25,3.0,0
3393,392105,9439998402,41152,C102,L,UN_FORK_OUT_START,2022-11-25 16:04:33,True,11,22-11-25,1.0,0
3394,392128,9439998402,41152,C102,L,UN_FORK_OUT_STOP,2022-11-25 16:04:35,True,11,22-11-25,2.0,0
3395,392130,9439998404,41152,C102,L,LO_LOADER_IN_PRESS_START,2022-11-25 16:04:36,True,11,22-11-25,1.0,0
3396,392146,9439998404,41152,C102,L,LO_LOADER_IN_PRESS_STOP,2022-11-25 16:04:40,True,11,22-11-25,4.0,0
3397,392147,9439998404,41152,C102,L,LO_BLADDER_PRESHAPING_START,2022-11-25 16:04:40,True,11,22-11-25,0.0,0
3398,392171,9439998404,41152,C102,L,LO_BLADDER_PRESHAPING_STOP,2022-11-25 16:04:48,True,11,22-11-25,8.0,0
3399,392172,9439998404,41152,C102,L,LO_BLADDER_VACUUM_START,2022-11-25 16:04:48,True,11,22-11-25,0.0,0
3400,392203,9439998404,41152,C102,L,LO_BLADDER_VACUUM_STOP,2022-11-25 16:05:00,True,11,22-11-25,12.0,0
3401,392204,9439998404,41152,C102,L,LO_LOADER_DOWN_START,2022-11-25 16:05:00,True,11,22-11-25,0.0,0
3402,392222,9439998404,41152,C102,L,LO_LOADER_DOWN_STOP,2022-11-25 16:05:07,True,11,22-11-25,7.0,0
3403,392223,9439998404,41152,C102,L,LO_TCR_DOWN_START,2022-11-25 16:05:07,True,11,22-11-25,0.0,0
3404,392229,9439998404,41152,C102,L,LO_TCR_DOWN_STOP,2022-11-25 16:05:09,True,11,22-11-25,2.0,0
3405,392230,9439998404,41152,C102,L,LO_PRESHAPING_START,2022-11-25 16:05:09,True,11,22-11-25,0.0,0
3406,392343,9439998404,41152,C102,L,LO_PRESHAPING_STOP,2022-11-25 16:05:31,True,11,22-11-25,22.0,0
3407,392344,9439998404,41152,C102,L,LO_LOADER_RELEASE_TIRE_START,2022-11-25 16:05:31,True,11,22-11-25,0.0,0
3408,392353,9439998404,41152,C102,L,LO_LOADER_RELEASE_TIRE_STOP,2022-11-25 16:05:32,True,11,22-11-25,1.0,0
3409,392354,9439998404,41152,C102,L,LO_LOADER_UP_START,2022-11-25 16:05:32,True,11,22-11-25,0.0,0
3410,392375,9439998404,41152,C102,L,LO_LOADER_UP_STOP,2022-11-25 16:05:35,True,11,22-11-25,3.0,0
3411,392376,9439998404,41152,C102,L,LO_LOADER_OUT_START,2022-11-25 16:05:35,True,11,22-11-25,0.0,0
3412,392395,9439998404,41152,C102,L,LO_LOADER_OUT_STOP,2022-11-25 16:05:38,True,11,22-11-25,3.0,0
3413,392396,9439998404,41152,C102,L,CL_UNLOCK_PRESS_START,2022-11-25 16:05:38,True,11,22-11-25,0.0,0
3414,392406,9439998404,41152,C102,L,CL_UNLOCK_PRESS_STOP,2022-11-25 16:05:39,True,11,22-11-25,1.0,0
3415,392408,9439998404,41152,C102,L,CL_PRESS_DOWN_START,2022-11-25 16:05:40,True,11,22-11-25,1.0,0
3416,392432,9439998404,41152,C102,L,CL_STOP_PAUSE_STOP,2022-11-25 16:05:44,True,11,22-11-25,4.0,0
3417,392433,9439998404,41152,C102,L,CL_PRESS_DOWN_2_STOP,2022-11-25 16:05:44,True,11,22-11-25,0.0,0
3418,392434,9439998404,41152,C102,L,CL_PRESS_DOWN_STOP,2022-11-25 16:05:44,True,11,22-11-25,0.0,0
3419,392435,9439998404,41152,C102,L,CL_STOP_PAUSE_2_START,2022-11-25 16:05:44,True,11,22-11-25,0.0,0
3420,392436,9439998404,41152,C102,L,CL_STOP_PAUSE_START,2022-11-25 16:05:44,True,11,22-11-25,0.0,0
3421,392437,9439998404,41152,C102,L,CL_PRESS_DOWN_2_START,2022-11-25 16:05:44,True,11,22-11-25,0.0,0
3422,392520,9439998404,41152,C102,L,CL_STOP_PAUSE_2_STOP,2022-11-25 16:05:59,True,11,22-11-25,15.0,0
3423,392521,9439998404,41152,C102,L,CL_PRESS_DOWN_3_START,2022-11-25 16:05:59,True,11,22-11-25,0.0,0
3424,392592,9439998404,41152,C102,L,CL_PRESS_DOWN_3_STOP,2022-11-25 16:06:08,True,11,22-11-25,9.0,0
3425,392593,9439998404,41152,C102,L,CL_PRESS_LOCK_START,2022-11-25 16:06:08,True,11,22-11-25,0.0,0
3426,392601,9439998404,41152,C102,L,CL_PRESS_LOCK_STOP,2022-11-25 16:06:09,True,11,22-11-25,1.0,0
3427,392602,9439998404,41152,C102,L,CL_SQUEEZE_ON_START,2022-11-25 16:06:09,True,11,22-11-25,0.0,0
3428,392693,9439998404,41152,C102,L,CURING_ON_START,2022-11-25 16:06:24,True,11,22-11-25,15.0,0
3429,392694,9439998404,41152,C102,L,CL_SQUEEZE_ON_STOP,2022-11-25 16:06:24,True,11,22-11-25,0.0,0
3430,399000,9439998404,41152,C102,L,CURING_ON_STOP,2022-11-25 16:21:26,True,11,22-11-25,902.0,2
3431,399001,9439998404,41152,C102,L,CURING_OFF_START,2022-11-25 16:21:26,True,11,22-11-25,0.0,0
3432,399016,9439998404,41152,C102,L,OP_SQUEEZE_OFF_START,2022-11-25 16:21:28,True,11,22-11-25,2.0,0
3433,399017,9439998404,41152,C102,L,CURING_OFF_STOP,2022-11-25 16:21:28,True,11,22-11-25,0.0,0
3434,399063,9439998404,41152,C102,L,OP_SQUEEZE_OFF_STOP,2022-11-25 16:21:36,True,11,22-11-25,8.0,0
3435,399064,9439998404,41152,C102,L,OP_UNLOCK_PRESS_START,2022-11-25 16:21:36,True,11,22-11-25,0.0,0
3436,399082,9439998404,41152,C102,L,OP_UNLOCK_PRESS_STOP,2022-11-25 16:21:38,True,11,22-11-25,2.0,0
3437,399083,9439998404,41152,C102,L,OP_PRESS_MOVEMENT_UP_START,2022-11-25 16:21:38,True,11,22-11-25,0.0,0
3438,399090,9439998404,41152,C102,L,OP_PRESS_MOVEMENT_UP_STOP,2022-11-25 16:21:39,True,11,22-11-25,1.0,0
3439,399091,9439998404,41152,C102,L,OP_PRESS_STOP_PAUSE_1_START,2022-11-25 16:21:39,True,11,22-11-25,0.0,0
3440,399119,9439998404,41152,C102,L,OP_PRESS_STOP_PAUSE_1_STOP,2022-11-25 16:21:43,True,11,22-11-25,4.0,0
3441,399120,9439998404,41152,C102,L,OP_PRESS_MOVEMENT_UP_1_START,2022-11-25 16:21:43,True,11,22-11-25,0.0,0
3442,399139,9439998404,41152,C102,L,OP_PRESS_MOVEMENT_UP_1_STOP,2022-11-25 16:21:47,True,11,22-11-25,4.0,0
3443,399140,9439998404,41152,C102,L,OP_PRESS_STOP_PAUSE_2_START,2022-11-25 16:21:47,True,11,22-11-25,0.0,0
3444,399152,9439998404,41152,C102,L,OP_PRESS_STOP_PAUSE_2_STOP,2022-11-25 16:21:51,True,11,22-11-25,4.0,0
3445,399153,9439998404,41152,C102,L,OP_PRESS_MOVEMENT_UP_2_START,2022-11-25 16:21:51,True,11,22-11-25,0.0,0
3446,399165,9439998404,41152,C102,L,OP_PRESS_MOVEMENT_UP_2_STOP,2022-11-25 16:21:55,True,11,22-11-25,4.0,0
3447,399166,9439998404,41152,C102,L,OP_PRESS_STOP_PAUSE_3_START,2022-11-25 16:21:55,True,11,22-11-25,0.0,0
3448,399186,9439998404,41152,C102,L,OP_PRESS_STOP_PAUSE_3_STOP,2022-11-25 16:21:59,True,11,22-11-25,4.0,0
3449,399187,9439998404,41152,C102,L,OP_PRESS_MOVEMENT_UP_3_START,2022-11-25 16:21:59,True,11,22-11-25,0.0,0
3450,399231,9439998404,41152,C102,L,UN_LMR_UP_STOP,2022-11-25 16:22:10,True,11,22-11-25,11.0,0
3451,399232,9439998404,41152,C102,L,UN_LMR_UP_START,2022-11-25 16:22:10,True,11,22-11-25,0.0,0
3452,399233,9439998404,41152,C102,L,UN_FORK_IN_START,2022-11-25 16:22:10,True,11,22-11-25,0.0,0
3453,399255,9439998404,41152,C102,L,OP_PRESS_MOVEMENT_UP_3_STOP,2022-11-25 16:22:13,True,11,22-11-25,3.0,0
3454,399256,9439998404,41152,C102,L,OP_PRESS_LOCKED_STOP,2022-11-25 16:22:13,True,11,22-11-25,0.0,0
3455,399257,9439998404,41152,C102,L,OP_PRESS_LOCKED_START,2022-11-25 16:22:13,True,11,22-11-25,0.0,0
3456,399264,9439998404,41152,C102,L,UN_FORK_IN_STOP,2022-11-25 16:22:15,True,11,22-11-25,2.0,0
3457,399277,9439998404,41152,C102,L,UN_VACUUM_START,2022-11-25 16:22:17,True,11,22-11-25,2.0,0
3458,399338,9439998404,41152,C102,L,UN_VACUUM_STOP,2022-11-25 16:22:37,True,11,22-11-25,20.0,0
3459,399339,9439998404,41152,C102,L,UN_TCR_UP_LMR_DOWN_STOP,2022-11-25 16:22:37,True,11,22-11-25,0.0,0
3460,399340,9439998404,41152,C102,L,UN_TCR_UP_LMR_DOWN_START,2022-11-25 16:22:37,True,11,22-11-25,0.0,0
3461,399385,9439998404,41152,C102,L,UN_TCR_DOWN_START,2022-11-25 16:22:46,True,11,22-11-25,9.0,0
3462,399398,9439998404,41152,C102,L,UN_TCR_DOWN_STOP,2022-11-25 16:22:49,True,11,22-11-25,3.0,0
3463,399413,9439998404,41152,C102,L,UN_FORK_OUT_START,2022-11-25 16:22:50,True,11,22-11-25,1.0,0
3464,399418,9439998404,41152,C102,L,UN_FORK_OUT_STOP,2022-11-25 16:22:52,True,11,22-11-25,2.0,0
3465,399431,9439998401,41152,C102,L,LO_LOADER_IN_PRESS_START,2022-11-25 16:22:53,True,11,22-11-25,1.0,0
3466,399446,9439998401,41152,C102,L,LO_LOADER_IN_PRESS_STOP,2022-11-25 16:22:57,True,11,22-11-25,4.0,0
3467,399447,9439998401,41152,C102,L,LO_BLADDER_PRESHAPING_START,2022-11-25 16:22:57,True,11,22-11-25,0.0,0
3468,399462,9439998401,41152,C102,L,LO_BLADDER_PRESHAPING_STOP,2022-11-25 16:23:05,True,11,22-11-25,8.0,0
3469,399463,9439998401,41152,C102,L,LO_BLADDER_VACUUM_START,2022-11-25 16:23:05,True,11,22-11-25,0.0,0
3470,399515,9439998401,41152,C102,L,LO_BLADDER_VACUUM_STOP,2022-11-25 16:23:19,True,11,22-11-25,14.0,0
3471,399516,9439998401,41152,C102,L,LO_LOADER_DOWN_START,2022-11-25 16:23:19,True,11,22-11-25,0.0,0
3472,399551,9439998401,41152,C102,L,LO_LOADER_DOWN_STOP,2022-11-25 16:23:25,True,11,22-11-25,6.0,0
3473,399552,9439998401,41152,C102,L,LO_TCR_DOWN_START,2022-11-25 16:23:25,True,11,22-11-25,0.0,0
3474,399562,9439998401,41152,C102,L,LO_TCR_DOWN_STOP,2022-11-25 16:23:27,True,11,22-11-25,2.0,0
3475,399563,9439998401,41152,C102,L,LO_PRESHAPING_START,2022-11-25 16:23:27,True,11,22-11-25,0.0,0
3476,399684,9439998401,41152,C102,L,LO_PRESHAPING_STOP,2022-11-25 16:23:52,True,11,22-11-25,25.0,0
3477,399685,9439998401,41152,C102,L,LO_LOADER_RELEASE_TIRE_STOP,2022-11-25 16:23:52,True,11,22-11-25,0.0,0
3478,399686,9439998401,41152,C102,L,LO_LOADER_UP_START,2022-11-25 16:23:52,True,11,22-11-25,0.0,0
3479,399687,9439998401,41152,C102,L,LO_LOADER_RELEASE_TIRE_START,2022-11-25 16:23:52,True,11,22-11-25,0.0,0
3480,399699,9439998401,41152,C102,L,LO_LOADER_UP_STOP,2022-11-25 16:23:55,True,11,22-11-25,3.0,0
3481,399700,9439998401,41152,C102,L,LO_LOADER_OUT_START,2022-11-25 16:23:55,True,11,22-11-25,0.0,0
3482,399707,9439998401,41152,C102,L,LO_LOADER_OUT_STOP,2022-11-25 16:23:58,True,11,22-11-25,3.0,0
3483,399708,9439998401,41152,C102,L,CL_UNLOCK_PRESS_START,2022-11-25 16:23:58,True,11,22-11-25,0.0,0
3484,399723,9439998401,41152,C102,L,CL_UNLOCK_PRESS_STOP,2022-11-25 16:24:00,True,11,22-11-25,2.0,0
3485,399724,9439998401,41152,C102,L,CL_PRESS_DOWN_START,2022-11-25 16:24:00,True,11,22-11-25,0.0,0
3486,399739,9439998401,41152,C102,L,CL_STOP_PAUSE_STOP,2022-11-25 16:24:04,True,11,22-11-25,4.0,0
3487,399740,9439998401,41152,C102,L,CL_PRESS_DOWN_2_STOP,2022-11-25 16:24:04,True,11,22-11-25,0.0,0
3488,399741,9439998401,41152,C102,L,CL_PRESS_DOWN_STOP,2022-11-25 16:24:04,True,11,22-11-25,0.0,0
3489,399742,9439998401,41152,C102,L,CL_STOP_PAUSE_2_START,2022-11-25 16:24:04,True,11,22-11-25,0.0,0
3490,399743,9439998401,41152,C102,L,CL_STOP_PAUSE_START,2022-11-25 16:24:04,True,11,22-11-25,0.0,0
3491,399744,9439998401,41152,C102,L,CL_PRESS_DOWN_2_START,2022-11-25 16:24:04,True,11,22-11-25,0.0,0
3492,399809,9439998401,41152,C102,L,CL_STOP_PAUSE_2_STOP,2022-11-25 16:24:19,True,11,22-11-25,15.0,0
3493,399810,9439998401,41152,C102,L,CL_PRESS_DOWN_3_START,2022-11-25 16:24:19,True,11,22-11-25,0.0,0
3494,399875,9439998401,41152,C102,L,CL_PRESS_LOCK_STOP,2022-11-25 16:24:30,True,11,22-11-25,11.0,0
3495,399876,9439998401,41152,C102,L,CL_PRESS_DOWN_3_STOP,2022-11-25 16:24:30,True,11,22-11-25,0.0,0
3496,399877,9439998401,41152,C102,L,CL_SQUEEZE_ON_START,2022-11-25 16:24:30,True,11,22-11-25,0.0,0
3497,399878,9439998401,41152,C102,L,CL_PRESS_LOCK_START,2022-11-25 16:24:30,True,11,22-11-25,0.0,0
3498,399959,9439998401,41152,C102,L,CURING_ON_START,2022-11-25 16:24:45,True,11,22-11-25,15.0,0
3499,399960,9439998401,41152,C102,L,CL_SQUEEZE_ON_STOP,2022-11-25 16:24:45,True,11,22-11-25,0.0,0
3500,406285,9439998401,41152,C102,L,CURING_ON_STOP,2022-11-25 16:39:42,True,11,22-11-25,897.0,2
3501,406286,9439998401,41152,C102,L,CURING_OFF_START,2022-11-25 16:39:42,True,11,22-11-25,0.0,0
3502,406305,9439998401,41152,C102,L,OP_SQUEEZE_OFF_START,2022-11-25 16:39:44,True,11,22-11-25,2.0,0
3503,406306,9439998401,41152,C102,L,CURING_OFF_STOP,2022-11-25 16:39:44,True,11,22-11-25,0.0,0
3504,406363,9439998401,41152,C102,L,OP_SQUEEZE_OFF_STOP,2022-11-25 16:39:52,True,11,22-11-25,8.0,0
3505,406364,9439998401,41152,C102,L,OP_UNLOCK_PRESS_START,2022-11-25 16:39:52,True,11,22-11-25,0.0,0
3506,406377,9439998401,41152,C102,L,OP_UNLOCK_PRESS_STOP,2022-11-25 16:39:54,True,11,22-11-25,2.0,0
3507,406378,9439998401,41152,C102,L,OP_PRESS_MOVEMENT_UP_START,2022-11-25 16:39:54,True,11,22-11-25,0.0,0
3508,406390,9439998401,41152,C102,L,OP_PRESS_MOVEMENT_UP_STOP,2022-11-25 16:39:55,True,11,22-11-25,1.0,0
3509,406391,9439998401,41152,C102,L,OP_PRESS_STOP_PAUSE_1_START,2022-11-25 16:39:55,True,11,22-11-25,0.0,0
3510,406416,9439998401,41152,C102,L,OP_PRESS_STOP_PAUSE_1_STOP,2022-11-25 16:39:59,True,11,22-11-25,4.0,0
3511,406417,9439998401,41152,C102,L,OP_PRESS_MOVEMENT_UP_1_START,2022-11-25 16:39:59,True,11,22-11-25,0.0,0
3512,406451,9439998401,41152,C102,L,OP_PRESS_MOVEMENT_UP_1_STOP,2022-11-25 16:40:03,True,11,22-11-25,4.0,0
3513,406452,9439998401,41152,C102,L,OP_PRESS_STOP_PAUSE_2_START,2022-11-25 16:40:03,True,11,22-11-25,0.0,0
3514,406478,9439998401,41152,C102,L,OP_PRESS_STOP_PAUSE_2_STOP,2022-11-25 16:40:07,True,11,22-11-25,4.0,0
3515,406479,9439998401,41152,C102,L,OP_PRESS_MOVEMENT_UP_2_START,2022-11-25 16:40:07,True,11,22-11-25,0.0,0
3516,406509,9439998401,41152,C102,L,OP_PRESS_MOVEMENT_UP_2_STOP,2022-11-25 16:40:11,True,11,22-11-25,4.0,0
3517,406510,9439998401,41152,C102,L,OP_PRESS_STOP_PAUSE_3_START,2022-11-25 16:40:11,True,11,22-11-25,0.0,0
3518,406535,9439998401,41152,C102,L,OP_PRESS_STOP_PAUSE_3_STOP,2022-11-25 16:40:15,True,11,22-11-25,4.0,0
3519,406536,9439998401,41152,C102,L,OP_PRESS_MOVEMENT_UP_3_START,2022-11-25 16:40:15,True,11,22-11-25,0.0,0
3520,406599,9439998401,41152,C102,L,UN_LMR_UP_STOP,2022-11-25 16:40:26,True,11,22-11-25,11.0,0
3521,406600,9439998401,41152,C102,L,UN_LMR_UP_START,2022-11-25 16:40:26,True,11,22-11-25,0.0,0
3522,406601,9439998401,41152,C102,L,UN_FORK_IN_START,2022-11-25 16:40:26,True,11,22-11-25,0.0,0
3523,406608,9439998401,41152,C102,L,OP_PRESS_MOVEMENT_UP_3_STOP,2022-11-25 16:40:29,True,11,22-11-25,3.0,0
3524,406609,9439998401,41152,C102,L,OP_PRESS_LOCKED_START,2022-11-25 16:40:29,True,11,22-11-25,0.0,0
3525,406614,9439998401,41152,C102,L,OP_PRESS_LOCKED_STOP,2022-11-25 16:40:30,True,11,22-11-25,1.0,0
3526,406619,9439998401,41152,C102,L,UN_FORK_IN_STOP,2022-11-25 16:40:31,True,11,22-11-25,1.0,0
3527,406623,9439998401,41152,C102,L,UN_VACUUM_START,2022-11-25 16:40:33,True,11,22-11-25,2.0,0
3528,406711,9439998401,41152,C102,L,UN_VACUUM_STOP,2022-11-25 16:40:53,True,11,22-11-25,20.0,0
3529,406712,9439998401,41152,C102,L,UN_TCR_UP_LMR_DOWN_STOP,2022-11-25 16:40:53,True,11,22-11-25,0.0,0
3530,406713,9439998401,41152,C102,L,UN_TCR_UP_LMR_DOWN_START,2022-11-25 16:40:53,True,11,22-11-25,0.0,0
3531,406757,9439998401,41152,C102,L,UN_TCR_DOWN_START,2022-11-25 16:41:02,True,11,22-11-25,9.0,0
3532,406767,9439998401,41152,C102,L,UN_TCR_DOWN_STOP,2022-11-25 16:41:05,True,11,22-11-25,3.0,0
3533,406777,9439998401,41152,C102,L,UN_FORK_OUT_START,2022-11-25 16:41:06,True,11,22-11-25,1.0,0
3534,406788,9439998401,41152,C102,L,UN_FORK_OUT_STOP,2022-11-25 16:41:09,True,11,22-11-25,3.0,0
3535,406794,9439998386,41152,C102,L,LO_LOADER_IN_PRESS_START,2022-11-25 16:41:10,True,11,22-11-25,1.0,0
3536,406812,9439998386,41152,C102,L,LO_LOADER_IN_PRESS_STOP,2022-11-25 16:41:13,True,11,22-11-25,3.0,0
3537,406813,9439998386,41152,C102,L,LO_BLADDER_PRESHAPING_START,2022-11-25 16:41:13,True,11,22-11-25,0.0,0
3538,406840,9439998386,41152,C102,L,LO_BLADDER_PRESHAPING_STOP,2022-11-25 16:41:21,True,11,22-11-25,8.0,0
3539,406841,9439998386,41152,C102,L,LO_BLADDER_VACUUM_START,2022-11-25 16:41:21,True,11,22-11-25,0.0,0
3540,406876,9439998386,41152,C102,L,LO_BLADDER_VACUUM_STOP,2022-11-25 16:41:35,True,11,22-11-25,14.0,0
3541,406877,9439998386,41152,C102,L,LO_LOADER_DOWN_START,2022-11-25 16:41:35,True,11,22-11-25,0.0,0
3542,406888,9439998386,41152,C102,L,LO_LOADER_DOWN_STOP,2022-11-25 16:41:41,True,11,22-11-25,6.0,0
3543,406889,9439998386,41152,C102,L,LO_TCR_DOWN_START,2022-11-25 16:41:41,True,11,22-11-25,0.0,0
3544,406896,9439998386,41152,C102,L,LO_TCR_DOWN_STOP,2022-11-25 16:41:43,True,11,22-11-25,2.0,0
3545,406897,9439998386,41152,C102,L,LO_PRESHAPING_START,2022-11-25 16:41:43,True,11,22-11-25,0.0,0
3546,407018,9439998386,41152,C102,L,LO_PRESHAPING_STOP,2022-11-25 16:42:07,True,11,22-11-25,24.0,0
3547,407019,9439998386,41152,C102,L,LO_LOADER_RELEASE_TIRE_START,2022-11-25 16:42:07,True,11,22-11-25,0.0,0
3548,407021,9439998386,41152,C102,L,LO_LOADER_RELEASE_TIRE_STOP,2022-11-25 16:42:08,True,11,22-11-25,1.0,0
3549,407022,9439998386,41152,C102,L,LO_LOADER_UP_START,2022-11-25 16:42:08,True,11,22-11-25,0.0,0
